indx,name,version,oname,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,new,portrait,bug,predicted_bug
4127,org.apache.xalan.xsltc.compiler.FilterParentPath,2.6.0,org.apache.xalan.xsltc.compiler.FilterParentPath,6,3,0,23,31,0,1,22,6,0.333333333,213,1,2,0.934210526,0.305555556,2,7,34,4,1.3333,0,0.053159,1,0.85258234
4128,org.apache.xalan.xsltc.trax.TemplatesHandlerImpl,2.6.0,org.apache.xalan.xsltc.trax.TemplatesHandlerImpl,17,1,0,9,71,0,1,9,16,0.78125,336,1,3,0,0.22875817,0,0,18.41176471,1,0.9412,0,0.054083,1,0.8382158
4129,org.apache.xalan.xsltc.compiler.XslElement,2.6.0,org.apache.xalan.xsltc.compiler.XslElement,8,3,0,28,65,0,1,27,7,0.542857143,498,1,2,0.888888889,0.354166667,1,9,60.625,14,3.75,0,0.053947,1,1.1721051
4130,org.apache.xalan.xsltc.compiler.Expression,2.6.0,org.apache.xalan.xsltc.compiler.Expression,18,2,21,83,44,117,64,22,17,0.803921569,233,1,3,0.76056338,0.285714286,1,2,11.77777778,6,1.4444,0,0.057167,0,1.3989501
4131,org.apache.xalan.lib.sql.ObjectFactory,2.6.0,org.apache.xalan.lib.sql.ObjectFactory,12,1,0,3,44,64,1,2,0,0.981818182,586,1,0,0,0.318181818,0,0,47.41666667,8,1.8333,1,0.000314,0,0.7268594
4132,org.apache.xalan.xsltc.compiler.FunctionAvailableCall,2.6.0,org.apache.xalan.xsltc.compiler.FunctionAvailableCall,7,4,0,19,38,7,0,19,5,0.458333333,272,1,1,0.941176471,0.285714286,3,13,37.28571429,12,3.2857,0,0.053185,0,0.95172906
4133,org.apache.xalan.templates.DecimalFormatProperties,2.6.0,org.apache.xalan.templates.DecimalFormatProperties,27,3,0,6,51,0,4,3,27,0.557692308,167,0.5,1,0.882882883,0.24691358,2,5,5.111111111,2,1,0,0.053169,0,0.65561485
4134,org.apache.xalan.transformer.TransformSnapshotImpl,2.6.0,org.apache.xalan.transformer.TransformSnapshotImpl,2,1,0,13,31,0,1,13,0,0.142857143,217,0.928571429,9,0,1,0,0,100.5,3,1.5,0,0.053158,0,0.46845305
4135,org.apache.xalan.xsltc.compiler.FormatNumberCall,2.6.0,org.apache.xalan.xsltc.compiler.FormatNumberCall,3,4,0,22,24,0,0,22,3,0,191,1,4,0.979591837,0.444444444,3,13,61.33333333,3,1.3333,0,0.053299,0,0.828614
4136,org.apache.xalan.xsltc.compiler.RelationalExpr,2.6.0,org.apache.xalan.xsltc.compiler.RelationalExpr,11,3,0,31,56,0,0,31,11,0.2,613,1,2,0.87654321,0.246753247,2,9,54.45454545,7,2.5455,0,0.053688,1,1.2103066
4137,org.apache.xalan.processor.ProcessorDecimalFormat,2.6.0,org.apache.xalan.processor.ProcessorDecimalFormat,2,4,0,7,13,1,1,6,1,2,35,0,0,0.995260664,0.625,2,3,16.5,1,0.5,0,0.055506,0,0.39480352
4138,org.apache.xalan.xsltc.dom.SortingIterator,2.6.0,org.apache.xalan.xsltc.dom.SortingIterator,11,2,0,5,26,0,0,5,8,0.666666667,272,1,3,0.565217391,0.309090909,1,7,23.18181818,4,1.6364,0,0.053439,0,0.6158241
4139,org.apache.xalan.xsltc.compiler.util.NodeType,2.6.0,org.apache.xalan.xsltc.compiler.util.NodeType,22,2,0,42,54,199,13,32,20,0.571428571,466,1,0,0.622641509,0.215909091,2,4,20.13636364,7,1.4091,0,0.053159,0,1.5256871
4140,org.apache.xalan.xsltc.trax.ObjectFactory,2.6.0,org.apache.xalan.xsltc.trax.ObjectFactory,12,1,0,5,44,64,3,2,0,0.981818182,586,1,0,0,0.318181818,0,0,47.41666667,8,1.8333,1,0.000314,0,0.7464334
4141,org.apache.xalan.xsltc.dom.ForwardPositionIterator,2.6.0,org.apache.xalan.xsltc.dom.ForwardPositionIterator,7,2,0,3,19,0,0,3,7,0,64,1,1,0.684210526,0.428571429,1,5,8,1,0.8571,0,0.053158,0,0.42387348
4142,org.apache.xalan.xsltc.compiler.util.ClassGenerator,2.6.0,org.apache.xalan.xsltc.compiler.util.ClassGenerator,10,3,4,124,15,27,120,5,9,0.888888889,87,1,2,0.898734177,0.288888889,0,0,6.9,1,0.8,0,0.061139,2,0.5507863
4143,org.apache.xalan.xsltc.dom.DocumentCache,2.6.0,org.apache.xalan.xsltc.dom.DocumentCache,10,1,0,8,55,17,1,8,4,0.654320988,425,1,1,0,0.275,0,0,40.6,9,2.2,0,0.053158,1,0.7593182
4144,org.apache.xalan.transformer.XalanTransformState,2.6.0,org.apache.xalan.transformer.XalanTransformState,10,1,0,8,21,0,1,8,10,0.711111111,205,0,5,0,0.4,0,0,18.5,3,1.7,0,0.05316,0,0.5527788
4145,org.apache.xalan.xsltc.compiler.util.IntType,2.6.0,org.apache.xalan.xsltc.compiler.util.IntType,27,3,0,46,60,347,8,40,26,2,407,0,0,0.573770492,0.202020202,1,3,14.07407407,9,1.6667,0,0.053497,0,1.4613622
4146,org.apache.xalan.xsltc.compiler.util.NodeSetType,2.6.0,org.apache.xalan.xsltc.compiler.util.NodeSetType,21,2,0,42,49,190,16,29,19,2,470,0,0,0.622641509,0.238095238,2,4,21.38095238,7,1.5714,0,0.05317,0,1.5035719
4147,org.apache.xalan.xsltc.dom.SortSettings,2.6.0,org.apache.xalan.xsltc.dom.SortSettings,7,1,0,3,8,9,2,1,0,0.833333333,52,1,1,0,0.285714286,0,0,5.571428571,1,0.8571,1,0.000668,0,0.32795936
4148,org.apache.xalan.templates.ElemValueOf,2.6.0,org.apache.xalan.templates.ElemValueOf,11,3,0,16,41,15,3,14,10,0.7,228,1,1,0.951456311,0.233766234,2,6,19.45454545,4,1.2727,0,0.053173,2,0.86334157
4149,org.apache.xalan.xsltc.compiler.FlowList,2.6.0,org.apache.xalan.xsltc.compiler.FlowList,7,1,0,30,17,0,27,3,7,0,155,1,0,0,0.464285714,0,0,21,4,1.8571,0,0.052759,0,0.63102156
4150,org.apache.xalan.templates.OutputProperties,2.6.0,org.apache.xalan.templates.OutputProperties,35,3,0,14,77,323,8,7,35,0.205882353,571,1,0,0.859649123,0.234920635,0,0,15.28571429,16,2.0286,0,0.052937,0,1.6065471
4151,org.apache.xalan.templates.ElemAttribute,2.6.0,org.apache.xalan.templates.ElemAttribute,9,5,0,10,31,36,2,8,6,2,173,0,0,0.963800905,0.314814815,4,10,18.22222222,16,3,0,0.053983,2,0.7748318
4152,org.apache.xalan.xsltc.dom.DupFilterIterator,2.6.0,org.apache.xalan.xsltc.dom.DupFilterIterator,8,2,0,6,25,0,1,5,8,0.476190476,195,1,2,0.65,0.34375,1,5,22.625,6,1.625,0,0.053159,0,0.5766547
4153,org.apache.xalan.xsltc.compiler.ValueOf,2.6.0,org.apache.xalan.xsltc.compiler.ValueOf,5,3,0,21,33,0,2,20,4,0.416666667,237,1,1,0.933333333,0.333333333,2,6,45.8,4,2,0,0.053161,0,0.82451856
4154,org.apache.xalan.templates.ElemText,2.6.0,org.apache.xalan.templates.ElemText,6,3,0,4,11,9,3,1,6,0.6,49,1,0,0.975124378,0.444444444,2,6,7,3,1.1667,0,0.05283,0,0.40862638
4155,org.apache.xalan.xsltc.compiler.BooleanCall,2.6.0,org.apache.xalan.xsltc.compiler.BooleanCall,3,4,0,8,11,0,0,8,3,0,51,1,1,0.979591837,0.444444444,3,13,15.66666667,2,1,0,0.053599,0,0.48059297
4156,org.apache.xalan.transformer.TransformerIdentityImpl,2.6.0,org.apache.xalan.transformer.TransformerIdentityImpl,43,2,0,13,143,573,1,12,41,0.755102041,1173,0.785714286,2,0.236363636,0.153100775,0,0,25.95348837,3,1.0698,0,0.053159,5,2.8003678
4157,org.apache.xalan.xsltc.compiler.util.SlotAllocator,2.6.0,org.apache.xalan.xsltc.compiler.util.SlotAllocator,4,1,0,4,16,0,1,3,3,0.5,242,1,0,0,0.4375,0,0,58.5,6,3,0,0.049753,0,0.34257504
4158,org.apache.xalan.xsltc.compiler.FilteredAbsoluteLocationPath,2.6.0,org.apache.xalan.xsltc.compiler.FilteredAbsoluteLocationPath,7,3,0,18,28,0,0,18,7,0,143,1,1,0.934210526,0.285714286,2,7,19.28571429,2,1.1429,0,0.053158,1,0.7137556
4159,org.apache.xalan.xsltc.compiler.QName,2.6.0,org.apache.xalan.xsltc.compiler.QName,10,1,0,57,18,17,57,0,10,0.777777778,106,1,0,0,0.4,1,1,9.1,2,1,0,0.050668,0,0.6584548
4160,org.apache.xalan.templates.ElemCopyOf,2.6.0,org.apache.xalan.templates.ElemCopyOf,9,3,0,21,45,6,1,20,8,0.375,217,0,1,0.960784314,0.238095238,2,6,23,2,1,0,0.05316,2,0.88642526
4161,org.apache.xalan.xsltc.compiler.UseAttributeSets,2.6.0,org.apache.xalan.xsltc.compiler.UseAttributeSets,4,3,0,19,31,0,5,15,4,0.833333333,132,1,0,0.949152542,0.416666667,1,4,31.5,4,2,0,0.051217,0,0.682489
4162,org.apache.xalan.xsltc.compiler.TestSeq,2.6.0,org.apache.xalan.xsltc.compiler.TestSeq,11,1,0,13,48,0,1,13,9,0.633333333,360,1,2,0,0.222222222,0,0,31.18181818,11,2.4545,0,0.052532,1,0.7787104
4163,org.apache.xalan.xsltc.trax.DOM2SAX,2.6.0,org.apache.xalan.xsltc.trax.DOM2SAX,25,1,0,4,71,254,3,1,20,0.892857143,582,1,1,0,0.152727273,0,0,22,3,1.08,0,0.053342,0,1.4324918
4164,org.apache.xalan.processor.StylesheetHandler,2.6.0,org.apache.xalan.processor.StylesheetHandler,70,2,0,44,152,2107,22,25,33,0.93812709,1322,0.730769231,5,0.2,0.108695652,1,1,17.51428571,7,1.3,0,0.049803,4,2.3847694
4165,org.apache.xalan.xsltc.compiler.RoundCall,2.6.0,org.apache.xalan.xsltc.compiler.RoundCall,2,4,0,10,10,1,0,10,2,2,30,0,0,0.989690722,0.6,2,4,14,1,0.5,0,0.053158,0,0.40871406
4166,org.apache.xalan.xsltc.runtime.SecuritySupport,2.6.0,org.apache.xalan.xsltc.runtime.SecuritySupport,11,1,1,2,20,53,2,1,0,0.9,90,1,0,0,0.4,0,0,7.090909091,2,0.9091,1,0.000314,0,0.43964338
4167,org.apache.xalan.xsltc.compiler.util.ReferenceType,2.6.0,org.apache.xalan.xsltc.compiler.util.ReferenceType,20,2,0,42,46,184,19,30,19,2,630,0,0,0.634615385,0.230769231,2,4,30.5,16,2.25,0,0.053168,0,1.7018498
4168,org.apache.xalan.xsltc.trax.XSLTCSource,2.6.0,org.apache.xalan.xsltc.trax.XSLTCSource,5,1,0,11,22,0,1,10,4,0.166666667,153,1,0,0,0.4,0,0,29,2,1,0,0.053726,0,0.5098242
4169,org.apache.xalan.templates.XUnresolvedVariable,2.6.0,org.apache.xalan.templates.XUnresolvedVariable,6,3,0,7,23,9,1,7,6,0.833333333,134,1,1,0.934210526,0.361111111,2,12,20.33333333,1,0.8333,0,0.053168,1,0.6343392
4170,org.apache.xalan.xsltc.compiler.StartsWithCall,2.6.0,org.apache.xalan.xsltc.compiler.StartsWithCall,3,4,0,16,17,0,0,16,3,0,108,1,2,0.979591837,0.444444444,3,13,34.33333333,1,0.6667,0,0.053159,0,0.64990234
4171,org.apache.xalan.transformer.Counter,2.6.0,org.apache.xalan.transformer.Counter,3,1,0,5,8,0,1,4,0,0.833333333,84,0,2,0,0.466666667,0,0,25,4,2,0,0.053165,0,0.32530105
4172,org.apache.xalan.xsltc.compiler.NotCall,2.6.0,org.apache.xalan.xsltc.compiler.NotCall,3,4,0,14,12,3,1,13,3,2,56,0,0,0.979591837,0.6,2,6,17.66666667,1,0.6667,0,0.053159,0,0.50075424
4173,org.apache.xalan.extensions.ExpressionVisitor,2.6.0,org.apache.xalan.extensions.ExpressionVisitor,2,2,0,9,11,0,1,8,2,0,53,1,1,0.923076923,0.625,0,0,25,4,2,0,0.053614,1,0.39117658
4174,org.apache.xalan.xsltc.compiler.Choose,2.6.0,org.apache.xalan.xsltc.compiler.Choose,3,3,0,25,37,3,3,23,2,2,245,0,0,0.965517241,0.5,2,4,80.66666667,15,5.3333,0,0.055231,0,0.8432225
4175,org.apache.xalan.xsltc.compiler.FloorCall,2.6.0,org.apache.xalan.xsltc.compiler.FloorCall,2,4,0,10,10,1,0,10,2,2,26,0,0,0.989690722,0.6,2,4,12,1,0.5,0,0.053158,0,0.40184754
4176,org.apache.xalan.templates.KeyDeclaration,2.6.0,org.apache.xalan.templates.KeyDeclaration,11,3,0,11,19,35,7,6,11,0.8,85,1,3,0.951456311,0.272727273,2,6,6.454545455,1,0.9091,0,0.053159,0,0.56819177
4177,org.apache.xalan.processor.ProcessorCharacters,2.6.0,org.apache.xalan.processor.ProcessorCharacters,5,4,0,9,31,2,2,7,4,0.333333333,151,1,1,0.981308411,0.4,1,2,28.6,1,0.8,0,0.053192,1,0.6030971
4178,org.apache.xalan.lib.sql.ConnectionPoolManager,2.6.0,org.apache.xalan.lib.sql.ConnectionPoolManager,6,1,0,3,16,0,1,2,5,0.3,69,0,0,0,0.6,0,0,10.16666667,3,1.3333,0,0.053157,1,0.35982227
4179,org.apache.xalan.extensions.ExtensionNamespaceSupport,2.6.0,org.apache.xalan.extensions.ExtensionNamespaceSupport,3,1,0,5,12,0,4,1,3,0.5,133,0,0,0,0.555555556,0,0,42,1,0.6667,0,0.053138,0,0.31072348
4180,org.apache.xalan.lib.SecuritySupport,2.6.0,org.apache.xalan.lib.SecuritySupport,11,1,1,2,20,53,2,1,0,0.9,90,1,0,0,0.4,0,0,7.090909091,2,0.9091,1,0.000314,0,0.43964338
4181,org.apache.xalan.xsltc.compiler.AncestorPattern,2.6.0,org.apache.xalan.xsltc.compiler.AncestorPattern,10,6,0,30,48,1,2,28,10,0.518518519,302,1,2,0.925233645,0.242857143,4,5,28.9,8,1.6,0,0.053159,0,1.1102147
4182,org.apache.xalan.templates.ElemExsltFuncResult,2.6.0,org.apache.xalan.templates.ElemExsltFuncResult,4,4,0,9,15,6,3,6,4,2,49,0,0,0.986363636,0.625,3,7,11.25,1,0.75,0,0.054228,1,0.47213912
4183,org.apache.xalan.templates.ElemParam,2.6.0,org.apache.xalan.templates.ElemParam,6,4,0,18,21,15,7,11,6,1,85,0,0,0.981900452,0.375,3,8,13,1,0.6667,0,0.053162,2,0.61451846
4184,org.apache.xalan.xsltc.dom.CurrentNodeListIterator,2.6.0,org.apache.xalan.xsltc.dom.CurrentNodeListIterator,13,2,0,6,31,14,0,6,12,0.583333333,268,1,4,0.541666667,0.307692308,1,8,19.07692308,3,1.4615,0,0.053158,0,0.7348912
4185,org.apache.xalan.templates.ElemApplyTemplates,2.6.0,org.apache.xalan.templates.ElemApplyTemplates,9,5,0,23,82,20,2,22,9,0.6875,593,1,1,0.965811966,0.311111111,5,10,64.66666667,1,0.8889,0,0.054362,2,1.3235065
4186,org.apache.xalan.xsltc.dom.UnionIterator,2.6.0,org.apache.xalan.xsltc.dom.UnionIterator,9,2,0,6,25,0,1,5,8,0.513888889,445,1,2,0.619047619,0.361111111,1,6,47.44444444,6,3.1111,0,0.052895,0,0.58588696
4187,org.apache.xalan.xsltc.compiler.EqualityExpr,2.6.0,org.apache.xalan.xsltc.compiler.EqualityExpr,12,3,0,37,49,0,1,36,11,0.333333333,836,1,2,0.865853659,0.238095238,2,8,68.41666667,18,3.25,0,0.057688,1,1.2525984
4188,org.apache.xalan.xsltc.compiler.ParentPattern,2.6.0,org.apache.xalan.xsltc.compiler.ParentPattern,8,6,0,26,43,0,1,25,8,0.285714286,253,1,2,0.933962264,0.25,4,5,30.375,8,1.75,0,0.053164,0,0.99485517
4189,org.apache.xalan.xsltc.compiler.util.StringType,2.6.0,org.apache.xalan.xsltc.compiler.util.StringType,18,2,0,41,43,133,18,27,17,2,271,0,0,0.66,0.283950617,2,4,14.05555556,5,1.3333,0,0.053145,0,1.1711117
4190,org.apache.xalan.templates.ElemMessage,2.6.0,org.apache.xalan.templates.ElemMessage,6,3,0,6,17,3,1,5,6,0.4,60,1,0,0.975124378,0.444444444,2,4,8.833333333,1,0.8333,0,0.053161,2,0.44689608
4191,org.apache.xalan.xsltc.compiler.util.MethodGenerator,2.6.0,org.apache.xalan.xsltc.compiler.util.MethodGenerator,27,4,6,137,49,311,122,15,27,0.978632479,432,1,1,0.788617886,0.159259259,1,2,14,4,1.2963,0,0.043442,1,2.0397859
4192,org.apache.xalan.xsltc.compiler.Stylesheet,2.6.0,org.apache.xalan.xsltc.compiler.Stylesheet,62,2,0,70,204,1655,28,54,47,0.957991803,2554,0.8125,7,0.469565217,0.095878136,2,6,39.67741935,12,2.3387,0,0.061418,0,5.8802805
4193,org.apache.xalan.xsltc.cmdline.ObjectFactory,2.6.0,org.apache.xalan.xsltc.cmdline.ObjectFactory,12,1,0,3,44,64,1,2,0,0.981818182,586,1,0,0,0.318181818,0,0,47.41666667,8,1.8333,1,0.000314,0,0.7268594
4194,org.apache.xalan.xsltc.compiler.ProcessingInstructionPattern,2.6.0,org.apache.xalan.xsltc.compiler.ProcessingInstructionPattern,7,7,0,23,40,1,0,23,7,0.583333333,297,1,0,0.951612903,0.314285714,5,11,41.14285714,4,1.5714,0,0.053932,1,1.0336291
4195,org.apache.xalan.xsltc.dom.SimpleResultTreeImpl,2.6.0,org.apache.xalan.xsltc.dom.SimpleResultTreeImpl,111,2,1,21,139,6045,5,18,110,0.968531469,842,0.769230769,3,0.470873786,0.144155844,0,0,6.468468468,4,1.1622,0,0.053241,1,0.80961454
4196,org.apache.xalan.extensions.XSLProcessorContext,2.6.0,org.apache.xalan.extensions.XSLProcessorContext,7,1,0,25,49,5,5,20,7,0.733333333,321,1,4,0,0.392857143,0,0,44.14285714,1,0.8571,0,0.053179,1,0.9138676
4197,org.apache.xalan.xsltc.trax.TemplatesImpl,2.6.0,org.apache.xalan.xsltc.trax.TemplatesImpl,19,1,0,11,49,37,4,9,9,0.636363636,455,1,2,0,0.171717172,0,0,22.36842105,1,0.7895,0,0.052186,1,0.88857436
4198,org.apache.xalan.xsltc.dom.NodeCounter,2.6.0,org.apache.xalan.xsltc.dom.NodeCounter,15,1,3,8,43,91,4,4,7,0.811688312,833,0.818181818,3,0,0.267857143,0,0,53.06666667,14,3.6,0,0.05316,2,0.9182825
4199,org.apache.xalan.xsltc.cmdline.SecuritySupport,2.6.0,org.apache.xalan.xsltc.cmdline.SecuritySupport,11,1,1,2,20,53,2,1,0,0.9,90,1,0,0,0.4,0,0,7.090909091,2,0.9091,1,0.000314,0,0.43964338
4200,org.apache.xalan.xsltc.compiler.CopyOf,2.6.0,org.apache.xalan.xsltc.compiler.CopyOf,5,3,0,25,32,0,2,23,4,0.25,269,1,1,0.933333333,0.333333333,1,4,52.6,5,1.8,0,0.053665,0,0.83539563
4201,org.apache.xalan.xsltc.compiler.Output,2.6.0,org.apache.xalan.xsltc.compiler.Output,9,3,0,20,50,0,2,20,8,0.858333333,786,1,0,0.882352941,0.259259259,3,8,84.66666667,35,6,0,0.049493,1,0.98543876
4202,org.apache.xalan.xsltc.compiler.util.CompareGenerator,2.6.0,org.apache.xalan.xsltc.compiler.util.CompareGenerator,11,5,0,16,23,37,3,13,10,0.916666667,141,1,0,0.93877551,0.225,2,5,10.72727273,2,0.9091,0,0.053159,0,0.70277566
4203,org.apache.xalan.xsltc.trax.TransformerFactoryImpl,2.6.0,org.apache.xalan.xsltc.trax.TransformerFactoryImpl,33,3,0,17,151,322,6,16,23,0.901442308,1758,0.576923077,0,0.392156863,0.142857143,1,2,51.48484848,17,2.1212,0,0.057997,5,2.5324423
4204,org.apache.xalan.xsltc.compiler.SimpleAttributeValue,2.6.0,org.apache.xalan.xsltc.compiler.SimpleAttributeValue,5,4,0,14,10,4,4,11,4,0.5,38,1,0,0.947368421,0.36,2,8,6.4,1,0.8,1,0.017843,0,0.4722057
4205,org.apache.xalan.xsltc.compiler.VariableRef,2.6.0,org.apache.xalan.xsltc.compiler.VariableRef,2,4,0,17,25,1,1,16,2,2,137,0,0,0.987012987,0.625,2,3,67.5,9,4.5,0,0.055731,0,0.6336855
4206,org.apache.xalan.transformer.TransformerHandlerImpl,2.6.0,org.apache.xalan.transformer.TransformerHandlerImpl,36,1,0,9,100,0,1,9,33,0.817582418,914,0.923076923,2,0,0.176623377,0,0,24.02777778,7,1.1944,0,0.054352,1,1.2553477
4207,org.apache.xalan.extensions.ObjectFactory,2.7.0,org.apache.xalan.extensions.ObjectFactory,13,1,0,4,49,64,2,2,0,0.916666667,699,0.833333333,0,0,0.3125,0,0,52.30769231,16,2.4615,0,0.045147,1,0.7755914
4208,org.apache.xalan.xsltc.compiler.util.FilterGenerator,2.7.0,org.apache.xalan.xsltc.compiler.util.FilterGenerator,4,4,0,6,6,2,2,4,3,0.666666667,29,1,0,0.975903614,0.466666667,0,0,5.75,1,0.5,0,0.045139,1,0.3335743
4209,org.apache.xalan.lib.PipeDocument,2.7.0,org.apache.xalan.lib.PipeDocument,3,1,0,10,46,3,0,10,3,2,267,0,0,0,0.466666667,0,0,88,1,0.6667,0,0.045562,1,0.5849603
4210,org.apache.xalan.xsltc.compiler.Variable,2.7.0,org.apache.xalan.xsltc.compiler.Variable,6,4,0,35,46,3,11,28,5,2,274,0,0,0.938271605,0.4,2,13,44.66666667,8,3.6667,0,0.042478,2,1.121768
4211,org.apache.xalan.xsltc.compiler.SyntaxTreeNode,2.7.0,org.apache.xalan.xsltc.compiler.SyntaxTreeNode,57,1,5,100,125,1198,74,46,10,0.910714286,1198,0.916666667,7,0,0.150297619,0,0,19.80701754,18,2.1579,0,0.034471,3,3.2265286
4212,org.apache.xalan.xsltc.compiler.util.RealType,2.7.0,org.apache.xalan.xsltc.compiler.util.RealType,28,3,0,42,61,370,13,34,26,1,533,0,0,0.564516129,0.181547619,1,3,18,10,1.8214,0,0.045134,2,1.6788415
4213,org.apache.xalan.xsltc.compiler.ApplyTemplates,2.7.0,org.apache.xalan.xsltc.compiler.ApplyTemplates,6,3,0,28,60,0,3,27,5,0.65,375,1,3,0.918032787,0.305555556,1,5,60.83333333,13,3.5,0,0.046203,1,1.0945553
4214,org.apache.xalan.xsltc.runtime.Hashtable,2.7.0,org.apache.xalan.xsltc.runtime.Hashtable,15,1,0,14,26,1,13,2,14,0.553571429,477,1,1,0,0.383333333,0,0,30.53333333,6,2.4667,0,0.045284,1,0.64053255
4215,org.apache.xalan.templates.ElemIf,2.7.0,org.apache.xalan.templates.ElemIf,8,3,0,13,28,0,0,13,7,0.714285714,122,0.5,1,0.965517241,0.270833333,2,5,14,2,1,0,0.045647,1,0.6354413
4216,org.apache.xalan.xsltc.compiler.ConcatCall,2.7.0,org.apache.xalan.xsltc.compiler.ConcatCall,3,4,0,19,22,3,0,19,3,2,131,0,0,0.979591837,0.444444444,3,14,42.66666667,5,2,0,0.045147,1,0.7349192
4217,org.apache.xalan.lib.Redirect,2.7.0,org.apache.xalan.lib.Redirect,10,1,0,12,48,25,0,12,7,0.833333333,520,0.5,0,0,0.3,0,0,50.6,7,1.5,0,0.047456,1,0.7866771
4218,org.apache.xalan.xsltc.compiler.Whitespace,2.7.0,org.apache.xalan.xsltc.compiler.Whitespace,14,3,0,30,79,79,1,29,7,1.030769231,805,0.3,0,0.821917808,0.207142857,2,6,55.78571429,11,3.5714,0,0.045254,3,1.5054424
4219,org.apache.xalan.trace.PrintTraceListener,2.7.0,org.apache.xalan.trace.PrintTraceListener,9,1,0,19,59,16,1,18,9,0.785714286,680,0,0,0,0.285714286,0,0,73.77777778,10,2.3333,0,0.045143,1,0.91406196
4220,org.apache.xalan.xsltc.compiler.VariableBase,2.7.0,org.apache.xalan.xsltc.compiler.VariableBase,20,3,2,35,72,120,14,24,19,0.910931174,404,1,3,0.759493671,0.1875,1,4,18.55,7,1.8,0,0.038571,4,1.4194933
4221,org.apache.xalan.xsltc.compiler.Step,2.7.0,org.apache.xalan.xsltc.compiler.Step,16,4,0,37,79,10,5,35,13,0.566666667,921,1,0,0.829545455,0.232142857,2,9,56.3125,18,3.4375,0,0.046195,2,1.5133059
4222,org.apache.xalan.xsltc.compiler.UnresolvedRef,2.7.0,org.apache.xalan.xsltc.compiler.UnresolvedRef,7,4,0,16,22,0,0,16,5,0.625,153,1,4,0.926829268,0.30952381,2,4,20.28571429,6,1.7143,0,0.045148,2,0.6944442
4223,org.apache.xalan.transformer.TransformerImpl,2.7.0,org.apache.xalan.transformer.TransformerImpl,138,2,0,114,428,8413,63,67,130,0.950364964,3670,0.733333333,17,0.086666667,0.05200341,1,2,25.26811594,5,1.3333,0,0.049124,3,5.2890153
4224,org.apache.xalan.xsltc.compiler.LocationPathPattern,2.7.0,org.apache.xalan.xsltc.compiler.LocationPathPattern,13,4,3,13,19,64,5,8,13,0.854166667,107,1,1,0.878787879,0.230769231,2,3,6.923076923,6,1.4615,0,0.043998,1,0.6088129
4225,org.apache.xalan.templates.ElemTemplate,2.7.0,org.apache.xalan.templates.ElemTemplate,22,3,2,27,47,189,22,11,22,0.952380952,182,0.727272727,4,0.903225806,0.181818182,2,14,6.772727273,1,0.9545,0,0.041016,1,0.9532851
4226,org.apache.xalan.xsltc.compiler.Expression,2.7.0,org.apache.xalan.xsltc.compiler.Expression,18,2,21,83,44,117,64,22,17,0.803921569,233,1,3,0.76056338,0.285714286,1,2,11.77777778,6,1.4444,0,0.043286,1,1.3988262
4227,org.apache.xalan.xsltc.compiler.FunctionAvailableCall,2.7.0,org.apache.xalan.xsltc.compiler.FunctionAvailableCall,7,4,0,19,38,7,0,19,5,0.458333333,272,1,1,0.941176471,0.285714286,3,13,37.28571429,12,3.2857,0,0.045147,2,0.951618
4228,org.apache.xalan.templates.DecimalFormatProperties,2.7.0,org.apache.xalan.templates.DecimalFormatProperties,27,3,0,6,51,0,4,3,27,0.717948718,168,0.333333333,1,0.882882883,0.24691358,2,5,5.111111111,2,1,0,0.045333,1,0.6570934
4229,org.apache.xalan.transformer.TransformSnapshotImpl,2.7.0,org.apache.xalan.transformer.TransformSnapshotImpl,2,1,0,13,31,0,1,13,0,0.142857143,217,0.928571429,9,0,1,0,0,100.5,3,1.5,0,0.045147,1,0.46834546
4230,org.apache.xalan.xsltc.compiler.Template,2.7.0,org.apache.xalan.xsltc.compiler.Template,24,3,0,27,83,148,10,22,23,0.85770751,583,1,4,0.722891566,0.136363636,2,8,22.83333333,13,2.3333,0,0.036535,1,1.698809
4231,org.apache.xalan.xsltc.dom.CachedNodeListIterator,2.7.0,org.apache.xalan.xsltc.dom.CachedNodeListIterator,11,2,0,4,21,23,1,4,11,0.64,135,1,2,0.565217391,0.363636364,1,6,10.81818182,4,1.3636,0,0.045147,1,0.5864715
4232,org.apache.xalan.processor.ProcessorDecimalFormat,2.7.0,org.apache.xalan.processor.ProcessorDecimalFormat,2,4,0,7,13,1,1,6,1,2,36,0,0,0.995260664,0.625,2,3,16.5,1,0.5,0,0.04521,1,0.39605683
4233,org.apache.xalan.xsltc.dom.SortingIterator,2.7.0,org.apache.xalan.xsltc.dom.SortingIterator,11,2,0,5,26,0,0,5,8,0.666666667,272,1,3,0.565217391,0.309090909,1,7,23.18181818,4,1.6364,0,0.045147,1,0.6157097
4234,org.apache.xalan.templates.ElemCallTemplate,2.7.0,org.apache.xalan.templates.ElemCallTemplate,13,4,1,17,52,40,2,15,13,0.75,380,0.5,3,0.946902655,0.188034188,4,11,27.92307692,2,1.1538,0,0.048289,1,1.1485592
4235,org.apache.xalan.xsltc.compiler.util.NodeType,2.7.0,org.apache.xalan.xsltc.compiler.util.NodeType,22,2,0,42,54,199,13,32,20,0.571428571,466,1,0,0.622641509,0.215909091,2,4,20.13636364,7,1.4091,0,0.045146,1,1.5256153
